入出金区分,取引日,金融機関名,口座,出金金額(円),入金金額(円),摘要,メモ,残高(円)
出金,2026/04/14,千葉銀行,小見川支店,1101051,,ＢＳ）フリ−カ−ド,,3409391
入金,2026/04/14,千葉銀行,小見川支店,,1500000,プロスタイル（カ,,4909391
入金,2026/04/15,千葉銀行,小見川支店,,2000000,フツウ　ＷＥＢフリカエ,,6909391
入金,2026/04/15,千葉銀行,小見川支店,,400000,フツウ　ＷＥＢフリカエ,,7309391
入金,2026/04/15,千葉銀行,小見川支店,,400000,フツウ　ＷＥＢフリカエ,,7709391
入金,2026/04/15,千葉銀行,小見川支店,,500000,フツウ　ＷＥＢフリカエ,,8209391
入金,2026/04/15,千葉銀行,小見川支店,,600000,フツウ　ＷＥＢフリカエ,,8809391
入金,2026/04/15,千葉銀行,小見川支店,,1400000,フツウ　ＷＥＢフリカエ,,10209391
出金,2026/04/16,千葉銀行,小見川支店,10000000,,ヘンサイ,,209391
入金,2026/04/16,千葉銀行,小見川支店,,328,モドシリソク,,209719
入金,2026/04/16,千葉銀行,小見川支店,,9844261,カシダシ,,10053980
出金,2026/04/20,千葉銀行,小見川支店,66000,,チバギンソウケン,,9987980
出金,2026/04/20,千葉銀行,小見川支店,2530,,イガラシシヨウカイ,,9985450
出金,2026/04/20,千葉銀行,小見川支店,242,,カメイテンツウシンリヨウ,,9985208
入金,2026/04/20,千葉銀行,小見川支店,,105600,カ）ユウヤ,,10090808
入金,2026/04/20,千葉銀行,小見川支店,,1078000,ナンシンカモツジドウシ,,11168808
入金,2026/04/20,千葉銀行,小見川支店,,33000,カ）プラスワン,,11201808
入金,2026/04/20,千葉銀行,小見川支店,,231660,ド）キヨウセイクリ−ント,,11433468
出金,2026/04/22,千葉銀行,小見川支店,17345,,キヨウエイカイ　ジブラ,,11416123
出金,2026/04/22,千葉銀行,小見川支店,55000,,ＮＳＳ．フオ−ゲル,,11361123
出金,2026/04/23,千葉銀行,小見川支店,6398753,,キユウヨシキン,,4962370
出金,2026/04/23,千葉銀行,小見川支店,4840,,フリコミリヨウ,,4957530
入金,2026/04/23,千葉銀行,小見川支店,,33000,カ）アヤメ　エンジヨウシ,,4990530
入金,2026/04/24,千葉銀行,小見川支店,,1589500,カ）ニツセ－デリカ,,6580030
入金,2026/04/24,千葉銀行,小見川支店,,55000,（カ）ジヨイス　イワタ,,6635030
出金,2026/04/27,千葉銀行,小見川支店,19767,,ＡＰ（チイキソウセイ,,6615263
出金,2026/04/27,千葉銀行,小見川支店,45486,,ライフカ−ド（カ,,6569777
出金,2026/04/27,千葉銀行,小見川支店,47090,,ＰＧＢＳプルデンシヤル,,6522687
出金,2026/04/27,千葉銀行,小見川支店,13270,,ソンポジヤパン,,6509417
出金,2026/04/27,千葉銀行,小見川支店,34987,,ソンポジヤパン,,6474430
出金,2026/04/27,千葉銀行,小見川支店,91747,,ソンポジヤパン,,6382683
出金,2026/04/27,千葉銀行,小見川支店,3300,,ＤＦ．テイコクデ−タ,,6379383
出金,2026/04/27,千葉銀行,小見川支店,50000,,ＤＦ．カ）ピカピカ,,6329383
出金,2026/04/27,千葉銀行,小見川支店,69853,,ＤＦ．コモンリヨウ,,6259530
出金,2026/04/27,千葉銀行,小見川支店,2618,,ＭＨＦ）ヤマトウンユ（カ,,6256912
出金,2026/04/27,千葉銀行,小見川支店,19201,,ＭＨＦ）ハシモト．マルハ,,6237711
出金,2026/04/27,千葉銀行,小見川支店,23980,,ＣＬＣリ−ス,,6213731
出金,2026/04/27,千葉銀行,小見川支店,1870,,カトリシスイドウ,,6211861
出金,2026/04/27,千葉銀行,小見川支店,8602,,スイドウリヨウキン,,6203259
出金,2026/04/27,千葉銀行,小見川支店,1800550,,プロスタイル（カ　ＷＥＢ,,4402709
出金,2026/04/28,千葉銀行,小見川支店,9121,,トウキヨウデンリヨク,,4393588
入金,2026/04/28,千葉銀行,小見川支店,,173250,チバビルメンテナンス（,,4566838
入金,2026/04/28,千葉銀行,小見川支店,,176275,ヨコガワソリユ−シヨンサ,,4743113
入金,2026/04/30,千葉銀行,小見川支店,,74120,チバギンカメイテンサ−,,4817233
入金,2026/04/30,千葉銀行,小見川支店,,53213,カメイテンサ−ビス,,4870446
入金,2026/04/30,千葉銀行,小見川支店,,41250,ソウブキヨウキユウセンタ,,4911696
入金,2026/04/30,千葉銀行,小見川支店,,2860000,マルゼンシヨウワウンユ（,,7771696
入金,2026/04/30,千葉銀行,小見川支店,,1032848,カ）トウシンビルシステム,,8804544
入金,2026/04/30,千葉銀行,小見川支店,,551048,サンコウ（カ,,9355592
入金,2026/04/30,千葉銀行,小見川支店,,246259,エヌエスコウギヨウ（カ,,9601851
出金,2026/04/30,千葉銀行,小見川支店,188547,,ヘンサイ,,9413304
入金,2026/04/30,千葉銀行,小見川支店,,142780,（カ）プロエンジニア,,9556084
入金,2026/04/30,千葉銀行,小見川支店,,41900,（カ）プロセミ　カトウ,,9597984
出金,2026/04/30,千葉銀行,小見川支店,17820,,セコム（カ）,,9580164
出金,2026/04/30,千葉銀行,小見川支店,1210395,,シヤカイホケンリヨウ,,8369769
入金,2026/04/30,千葉銀行,小見川支店,,83079,フルヤニユウギヨウ（カ）,,8452848
入金,2026/04/30,千葉銀行,小見川支店,,99000,チバシヨウユ（カ）,,8551848
入金,2026/04/30,千葉銀行,小見川支店,,319000,ユアサフナシヨク（カ,,8870848
入金,2026/04/30,千葉銀行,小見川支店,,44000,シヤ）ニホンカイジケンテ,,8914848
入金,2026/04/30,千葉銀行,小見川支店,,1022505,カ）ヤマシン,,9937353
入金,2026/04/30,千葉銀行,小見川支店,,170821,イ）エイセイカイ,,10108174
入金,2026/04/30,千葉銀行,小見川支店,,34650,カ）サンクマイル,,10142824
入金,2026/04/30,千葉銀行,小見川支店,,16500,ユ．ニツシンシヨウカイ,,10159324
入金,2026/04/30,千葉銀行,小見川支店,,593505,ト−タルステイ．カ,,10752829
入金,2026/04/30,千葉銀行,小見川支店,,109945,カコウケンセツ（カ,,10862774
入金,2026/04/30,千葉銀行,小見川支店,,1426171,シナネンアクシア（カ,,12288945
入金,2026/04/30,千葉銀行,小見川支店,,22000,ニホンパルエンジニアリ,,12310945
入金,2026/04/30,千葉銀行,小見川支店,,79200,カントウウツドリサイクル,,12390145
入金,2026/04/30,千葉銀行,小見川支店,,33000,（カ）チイキカツセイシヤ,,12423145
入金,2026/04/30,千葉銀行,小見川支店,,1500000,ツミタテ,,13923145
出金,2026/04/30,千葉銀行,小見川支店,2370800,,,,11552345
入金,2026/04/30,千葉銀行,小見川支店,,209070,カ）ツカサセツケイジムシ,,11761415
