入出金区分,取引日,金融機関名,口座,出金金額(円),入金金額(円),摘要,メモ,残高(円)
出金,2026/01/22,千葉銀行,小見川支店,6355759,,キユウヨシキン,,463158
出金,2026/01/22,千葉銀行,小見川支店,4840,,フリコミリヨウ,,458318
出金,2026/01/22,千葉銀行,小見川支店,17345,,キヨウエイカイ　ジブラ,,440973
出金,2026/01/22,千葉銀行,小見川支店,55000,,ＮＳＳ．フオ−ゲル,,385973
出金,2026/01/22,千葉銀行,小見川支店,20000,,カイギシヨＯＢ,,365973
入金,2026/01/23,千葉銀行,小見川支店,,1589500,カ）ニツセ－デリカ,,1955473
出金,2026/01/23,千葉銀行,小見川支店,100550,,プロスタイル（カ　ＷＥＢ,,1854923
出金,2026/01/26,千葉銀行,小見川支店,13920,,ソンポジヤパン,,1841003
出金,2026/01/26,千葉銀行,小見川支店,30415,,ソンポジヤパン,,1810588
出金,2026/01/26,千葉銀行,小見川支店,34987,,ソンポジヤパン,,1775601
出金,2026/01/26,千葉銀行,小見川支店,60200,,ソンポジヤパン,,1715401
出金,2026/01/26,千葉銀行,小見川支店,60200,,ソンポジヤパン,,1655201
出金,2026/01/26,千葉銀行,小見川支店,2299,,ＭＨＦ）ヤマトウンユ（カ,,1652902
出金,2026/01/26,千葉銀行,小見川支店,17512,,ＭＨＦ）ハシモト．マルハ,,1635390
出金,2026/01/26,千葉銀行,小見川支店,23980,,ＣＬＣリ−ス,,1611410
出金,2026/01/26,千葉銀行,小見川支店,1870,,カトリシスイドウ,,1609540
出金,2026/01/26,千葉銀行,小見川支店,7348,,スイドウリヨウキン,,1602192
出金,2026/01/27,千葉銀行,小見川支店,23801,,ＡＰ（チイキソウセイ,,1578391
出金,2026/01/27,千葉銀行,小見川支店,45486,,ライフカ−ド（カ,,1532905
出金,2026/01/27,千葉銀行,小見川支店,47090,,ＰＧＢＳプルデンシヤル,,1485815
出金,2026/01/27,千葉銀行,小見川支店,3300,,ＤＦ．テイコクデ−タ,,1482515
出金,2026/01/27,千葉銀行,小見川支店,69853,,ＤＦ．コモンリヨウ,,1412662
入金,2026/01/27,千葉銀行,小見川支店,,33000,（カ）チイキカツセイシヤ,,1445662
出金,2026/01/28,千葉銀行,小見川支店,18466,,トウキヨウデンリヨク,,1427196
出金,2026/01/28,千葉銀行,小見川支店,317750,,ＰＥ　ロウドウホケンリヨ,,1109446
入金,2026/01/28,千葉銀行,小見川支店,,444730,ボ−テ　デ　ラボ（カ,,1554176
入金,2026/01/29,千葉銀行,小見川支店,,238810,チバビルメンテナンス（,,1792986
入金,2026/01/29,千葉銀行,小見川支店,,415800,カブシキガイシヤブン,,2208786
入金,2026/01/29,千葉銀行,小見川支店,,419111,フツウ　ＷＥＢフリカエ,,2627897
出金,2026/01/29,千葉銀行,小見川支店,2350550,,プロスタイル（カ　ＷＥＢ,,277347
出金,2026/01/29,千葉銀行,小見川支店,100550,,プロスタイル（カ　ＷＥＢ,,176797
入金,2026/01/29,千葉銀行,小見川支店,,81840,（ユ）ナカソウゴウセツヒ,,258637
入金,2026/01/30,千葉銀行,小見川支店,,482064,デンカポリマ－（カ,,740701
入金,2026/01/30,千葉銀行,小見川支店,,551048,サンコウ（カ,,1291749
入金,2026/01/30,千葉銀行,小見川支店,,246259,エヌエスコウギヨウ（カ,,1538008
入金,2026/01/30,千葉銀行,小見川支店,,1029045,カ）トウシンビルシステム,,2567053
入金,2026/01/30,千葉銀行,小見川支店,,82500,サンキユウカブシキガイ,,2649553
入金,2026/01/30,千葉銀行,小見川支店,,41900,（カ）プロセミ　カトウ,,2691453
入金,2026/01/30,千葉銀行,小見川支店,,146500,フルヤニユウギヨウ（カ）,,2837953
入金,2026/01/30,千葉銀行,小見川支店,,77000,チバシヨウユ（カ）,,2914953
入金,2026/01/30,千葉銀行,小見川支店,,72371,イ）エイセイカイ,,2987324
入金,2026/01/30,千葉銀行,小見川支店,,64350,カ）サンクマイル,,3051674
入金,2026/01/30,千葉銀行,小見川支店,,16500,ユ．ニツシンシヨウカイ,,3068174
入金,2026/01/30,千葉銀行,小見川支店,,17600,カ）アセツトフオ－カス,,3085774
入金,2026/01/30,千葉銀行,小見川支店,,35200,シヤ）ニホンカイジケンテ,,3120974
入金,2026/01/30,千葉銀行,小見川支店,,684640,ト－タルステイ．カ,,3805614
入金,2026/01/30,千葉銀行,小見川支店,,1146557,シナネンアクシア（カ,,4952171
入金,2026/01/30,千葉銀行,小見川支店,,220385,ヨコガワソリユ－シヨンサ,,5172556
入金,2026/01/30,千葉銀行,小見川支店,,55000,アスカデンセツ（カ）ノヒ,,5227556
入金,2026/01/30,千葉銀行,小見川支店,,141060,カ）ツカサセツケイジムシ,,5368616
入金,2026/01/30,千葉銀行,小見川支店,,22000,ニホンパルエンジニアリ,,5390616
入金,2026/01/30,千葉銀行,小見川支店,,611869,フツウ　ＷＥＢフリカエ,,6002485
