入出金区分,取引日,金融機関名,口座,出金金額(円),入金金額(円),摘要,メモ,残高(円)
入金,2025/09/30,千葉銀行,小見川支店,,352000,サンキリ−ス（カ,,730722
入金,2025/09/30,千葉銀行,小見川支店,,75350,カ）サンクマイル,,806072
入金,2025/09/30,千葉銀行,小見川支店,,65771,イ）エイセイカイ,,871843
入金,2025/09/30,千葉銀行,小見川支店,,1511240,シナネンアクシア（カ,,2383083
入金,2025/09/30,千葉銀行,小見川支店,,330000,カ）パラツツオキチジヨ,,2713083
入金,2025/09/30,千葉銀行,小見川支店,,616880,ト−タルステイ．カ,,3329963
入金,2025/09/30,千葉銀行,小見川支店,,16500,ユ．ニツシンシヨウカイ,,3346463
入金,2025/09/30,千葉銀行,小見川支店,,75075,ヨコガワソリユ−シヨンサ,,3421538
入金,2025/09/30,千葉銀行,小見川支店,,41900,（カ）プロセミ　カトウ,,3463438
入金,2025/09/30,千葉銀行,小見川支店,,902000,カ）パラツツオトウキヨウ,,4365438
入金,2025/09/30,千葉銀行,小見川支店,,17600,カ）アセツトフオ−カス,,4383038
入金,2025/09/30,千葉銀行,小見川支店,,199450,カ）ツカサセツケイジムシ,,4582488
入金,2025/09/30,千葉銀行,小見川支店,,22000,ニホンパルエンジニアリ,,4604488
入金,2025/09/30,千葉銀行,小見川支店,,597266,（カ）エイチエムコ−ポレ,,5201754
入金,2025/09/30,千葉銀行,小見川支店,,157300,ヤマノデンセツ（ユ,,5359054
