利用日,利用店名,利用額,取引種類,確定／未確定,内容,領収書添付状況,領収書メモ,最終添付日,利用報告,カード名,カード下4桁,部門,セグメントタグ1,セグメントタグ2,セグメントタグ3,メモタグ,経費科目
2026-05-30,さかな工房　かねまた もも焼きJAPAN,6300,売上,確定,"",添付済み,食材,2026-05-31,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-30,タイヨー神栖店 タコとハイボール神栖横丁,628,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-30,タイヨー神栖店 タコとハイボール神栖横丁,741,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-30,ベストリカー神栖店 大衆酒場りゅうちゃん,9457,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-30,タイヨー神栖店 大衆酒場りゅうちゃん,11020,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-30,セイミヤ佐原牧野店 さわら十三里屋リアルカード,858,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-30,タイヨー神栖店 韓国酒場ハナ,2327,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-29,タイヨーオークビレッジ店 もも焼きJAPAN,5060,売上,確定,"",添付済み,食材,2026-05-31,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-29,道の駅　季楽里あさひ もも焼きJAPAN,1610,売上,確定,"",添付済み,食材,2026-05-31,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-29,ｺﾄﾔ               (ﾗｸﾃﾝ もも焼きJAPAN,16308,売上,確定,"",添付済み,食材,2026-05-31,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-29,ベストリカー神栖店 タコとハイボール神栖横丁,533,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-29,タイヨー神栖店 タコとハイボール神栖横丁,1414,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-29,タイヨー神栖店 タコとハイボール神栖横丁,217,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-29,カインズホーム 神栖横丁2,2480,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-29,ベイシア さわら十三里屋リアルカード,348,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-29,セリア　カスミ神栖店 韓国酒場ハナ,330,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-29,ベストリカー神栖店 韓国酒場ハナ,1311,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-29,タイヨー神栖店 韓国酒場ハナ,2782,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-28,タイヨーオークビレッジ店 もも焼きJAPAN,4592,売上,確定,"",添付済み,食材,2026-05-31,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-28,タイヨー神栖店 タコとハイボール神栖横丁,411,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-28,ベストリカー神栖店 大衆酒場りゅうちゃん,18065,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-28,タイヨー神栖店 大衆酒場りゅうちゃん,12303,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-28,印刷通販プリントパック 焼きたて屋コメリパワー鹿島店,2020,売上,確定,"",未添付,,"",申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-28,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,1941,売上,確定,"",添付済み,,2026-05-28,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-28,カインズホーム 鳥害対策課,5867,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-28,タイヨー神栖店 韓国酒場ハナ,1931,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-27,ＤＣＭ／ＮＦＣ 神栖横丁2,500,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-27,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 神栖横丁2,1780,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-27,ＡＭＡＺＯＮ．ＣＯ．ＪＰ さわら十三里屋リアルカード,3492,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-27,ＭｏｎｏｔａＲＯ．ｃｏｍ ビルメン事業部,12316,売上,確定,"",未添付,,"",申請不要,ビルメン事業部,0321,,,,,,
2026-05-26,タイヨーオークビレッジ店 もも焼きJAPAN,5083,売上,確定,"",添付済み,食材,2026-05-28,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-26,リカー＆フーズひしや もも焼きJAPAN,3960,売上,確定,"",添付済み,酒,2026-05-28,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-26,タイヨー神栖店 タコとハイボール神栖横丁,1085,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-26,ＡＭＡＺＯＮ．ＣＯ．ＪＰ タコとハイボール神栖横丁,2000,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-26,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,6294,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-26,セイミヤ佐原玉造店 さわら十三里屋リアルカード,858,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-26,タイヨー神栖店 韓国酒場ハナ,2010,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-25,戸田産業潮来営業所 もも焼きJAPAN,2577,売上,確定,"",添付済み,資材,2026-05-26,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-25,セイミヤ延方店 もも焼きJAPAN,297,売上,確定,"",添付済み,食材,2026-05-26,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-25,戸田産業潮来営業所 タコとハイボール神栖横丁,2294,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-25,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 大衆酒場りゅうちゃん,6255,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-25,ＤＣＭ／ＮＦＣ 神栖横丁2,1050,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-25,ナビパーク 鳥害対策課,400,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-25,めん王 鳥害対策課,2380,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-24,ビッグハウス鹿嶋店 もも焼きJAPAN,2314,売上,確定,"",添付済み,食材,2026-05-25,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-24,ダイソー 韓国酒場ハナ,440,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-23,カスミ　ＦＭ神栖 もも焼きJAPAN,352,売上,確定,"",添付済み,食材,2026-05-24,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-23,さえき　知手店 もも焼きJAPAN,7749,売上,確定,"",添付済み,食材,2026-05-24,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-23,ベストリカー神栖店 タコとハイボール神栖横丁,319,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-23,タイヨー神栖店 タコとハイボール神栖横丁,1267,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-23,タイヨー神栖店 タコとハイボール神栖横丁,732,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-23,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,8159,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-23,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶｼﾏﾃﾝ 焼きたて屋コメリパワー鹿島店,2376,売上,確定,"",添付済み,,2026-05-28,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-23,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,3002,売上,確定,"",添付済み,,2026-05-28,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-23,タイヨー神栖店 韓国酒場ハナ,4220,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-23,タイヨー神栖店 韓国酒場ハナ,732,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-22,タイヨーオークビレッジ店 もも焼きJAPAN,7976,売上,確定,"",添付済み,食材 / 食材,2026-05-23,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-22,ベストリカー鹿島店 もも焼きJAPAN,7263,売上,確定,"",添付済み,食材,2026-05-23,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-22,ＤＣＭ タコとハイボール神栖横丁,764,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-22,タイヨー神栖店 タコとハイボール神栖横丁,1413,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-22,タイヨー神栖店 タコとハイボール神栖横丁,428,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-22,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 鳥害対策課,10095,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-22,ベストリカー神栖店 韓国酒場ハナ,319,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-22,タイヨー神栖店 韓国酒場ハナ,4546,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-22,タイヨー神栖店 韓国酒場ハナ,393,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-22,ＭＥＧＡドン・キホーテ神栖店 韓国酒場ハナ,955,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-21,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,11050,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-21,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,1103,売上,確定,"",添付済み,,2026-05-22,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-21,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 鳥害対策課,5172,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-21,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 鳥害対策課,14358,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-21,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 鳥害対策課,8800,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-21,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 鳥害対策課,14100,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2026-05-20,ダゾーン・ジャパン・インベストメントゴウ 神栖横丁,3200,売上,確定,"",未添付,,"",申請不要,神栖横丁,8772,,,,,,
2026-05-19,セイミヤ佐原牧野店 さわら十三里屋リアルカード,1089,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-18,ビッグハウス鹿嶋店 もも焼きJAPAN,2736,売上,確定,"",添付済み,食材,2026-05-19,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-18,ベストリカー神栖店 タコとハイボール神栖横丁,606,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-18,タイヨー神栖店 タコとハイボール神栖横丁,1772,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-18,タイヨーオークビレッジ店 大衆酒場りゅうちゃん,10077,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-18,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 神栖横丁2,3450,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-18,タイヨー神栖店 韓国酒場ハナ,1441,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-17,タイヨーオークビレッジ店 もも焼きJAPAN,3276,売上,確定,"",添付済み,食材,2026-05-18,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-17,ビッグハウス鹿嶋店 もも焼きJAPAN,1685,売上,確定,"",添付済み,食材,2026-05-18,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-17,ﾏﾝﾃﾝﾌﾟﾛｲﾁﾊﾞ       (ﾗｸﾃﾝ もも焼きJAPAN,6822,売上,確定,"",添付済み,食材,2026-05-18,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-17,ｺﾄﾔ               (ﾗｸﾃﾝ もも焼きJAPAN,17496,売上,確定,"",添付済み,食材,2026-05-18,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-17,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,11472,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-17,ダイソー 大衆酒場りゅうちゃん,2310,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-17,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,1715,売上,確定,"",添付済み,,2026-05-22,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-17,ｶﾝｺｸｼｮｸﾋﾝｺｽﾒﾗｸﾃﾝｲﾁ(ﾗｸﾃﾝ 韓国酒場ハナ,2250,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-16,セイミヤ神栖店 もも焼きJAPAN,907,売上,確定,"",添付済み,食材,2026-05-17,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-16,ベストリカー神栖店 タコとハイボール神栖横丁,159,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-16,タイヨー神栖店 タコとハイボール神栖横丁,1824,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-16,印刷通販プリントパック さわら十三里屋,6090,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-16,印刷通販プリントパック さわら十三里屋,4880,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-16,ドコモご利用料金　０５月ご利用分 さわら十三里屋,3303,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-16,タイヨー神栖店 韓国酒場ハナ,1960,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-15,タイヨーオークビレッジ店 もも焼きJAPAN,5060,売上,確定,"",添付済み,食材,2026-05-16,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-15,ベストリカー神栖店 タコとハイボール神栖横丁,447,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-15,タイヨー神栖店 タコとハイボール神栖横丁,1630,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-15,タイヨー神栖店 タコとハイボール神栖横丁,873,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-15,ベストリカー神栖店 大衆酒場りゅうちゃん,17220,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-15,タイヨー神栖店 大衆酒場りゅうちゃん,10889,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-15,Ａｍａｚｏｎプライム会費 神栖横丁2,600,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-15,タイヨー神栖店 韓国酒場ハナ,2208,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-15,タイヨー神栖店 韓国酒場ハナ,853,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-15,ﾁｭｳﾎﾞｳｷｷﾄﾃﾝﾎﾟﾖｳﾋﾝﾃ(ﾗｸﾃﾝ 韓国酒場ハナ,66360,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-14,さえき　知手店 もも焼きJAPAN,4756,売上,確定,"",添付済み,食材,2026-05-15,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-14,ビッグハウス鹿嶋店 もも焼きJAPAN,3913,売上,確定,"",添付済み,食材,2026-05-15,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-14,ＡＭＡＺＯＮ．ＣＯ．ＪＰ もも焼きJAPAN,3378,売上,確定,"",未添付,,"",申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-14,ベストリカー神栖店 タコとハイボール神栖横丁,319,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-14,カスミ　ＦＭ神栖 大衆酒場りゅうちゃん,6292,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-14,ＤＣＭ 大衆酒場りゅうちゃん,5233,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-14,タイヨー神栖店 韓国酒場ハナ,2185,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-13,道の駅　思川（ＶＥＧＡ３０００） もも焼きJAPAN,996,売上,確定,"",添付済み,食材,2026-05-15,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-13,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,972,売上,確定,"",添付済み,,2026-05-15,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2026-05-12,タイヨーサンポートかしま店 もも焼きJAPAN,4800,売上,確定,"",添付済み,食材,2026-05-15,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-12,タイヨーオークビレッジ店 大衆酒場りゅうちゃん,10546,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-12,ＵＳＥＮ　ご利用料 さわら十三里屋,2728,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-12,ｻﾝﾜｵﾝﾗｲﾝｼｮｯﾌﾟ     (ﾗｸﾃﾝ さわら十三里屋リアルカード,3800,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-12,ｸﾘﾉﾐｸﾘﾉﾐ          (ﾗｸﾃﾝ さわら十三里屋リアルカード,8280,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-11,タイヨーオークビレッジ店 もも焼きJAPAN,4045,売上,確定,"",添付済み,食材,2026-05-12,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-11,タイヨーオークビレッジ店 タコとハイボール神栖横丁,1314,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-11,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 神栖横丁2,4968,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-10,ＡＭＡＺＯＮ．ＣＯ．ＪＰ さわら十三里屋,23500,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-10,ＡＭＡＺＯＮ．ＣＯ．ＪＰ ビルメン事業部,6964,売上,確定,"",未添付,,"",申請不要,ビルメン事業部,0321,,,,,,
2026-05-09,タイヨーオークビレッジ店 もも焼きJAPAN,3721,売上,確定,"",添付済み,食材,2026-05-10,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-09,ベストリカー神栖店 タコとハイボール神栖横丁,373,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-09,タイヨー神栖店 タコとハイボール神栖横丁,1476,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-09,タイヨーオークビレッジ店 大衆酒場りゅうちゃん,12152,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-09,ベストリカー神栖店 韓国酒場ハナ,2198,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-09,タイヨー神栖店 韓国酒場ハナ,5113,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-08,ケーズデンキ もも焼きJAPAN,33000,売上,確定,"",未添付,,"",申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-08,ｽﾐﾔﾀｸﾐﾗｸﾃﾝｲﾁﾊﾞﾃﾝ  (ﾗｸﾃﾝ もも焼きJAPAN,4840,売上,確定,"",添付済み,資材炭,2026-05-11,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-08,タイヨー神栖店 タコとハイボール神栖横丁,1121,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-08,タイヨー神栖店 タコとハイボール神栖横丁,257,売上,確定,"",未添付,,"",未申請,タコとハイボール神栖横丁,4188,,,,,,
2026-05-08,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,8884,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-08,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 大衆酒場りゅうちゃん,2270,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-08,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 神栖横丁2,4172,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-08,ｴﾝｼﾞｮｲﾏﾙﾄﾖ        (ﾗｸﾃﾝ さわら十三里屋リアルカード,4030,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-08,ｶｳﾓ-ﾙ             (ﾗｸﾃﾝ さわら十三里屋リアルカード,4180,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-08,タイヨー神栖店 韓国酒場ハナ,880,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2026-05-07,タイヨーオークビレッジ店 もも焼きJAPAN,6312,売上,確定,"",添付済み,食材,2026-05-08,申請不要,もも焼きJAPAN,0207,,,,,,
2026-05-07,タイヨー神栖店 大衆酒場りゅうちゃん,9460,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-07,ＡＭＡＺＯＮ．ＣＯ．ＪＰ さわら十三里屋,2626,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2026-05-07,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 神栖横丁2,3990,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-07,ＤＣＭ（キャンドゥ）／ＮＦＣ さわら十三里屋リアルカード,990,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-07,セイミヤ佐原牧野店 さわら十三里屋リアルカード,1416,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-06,ｾﾘｱ ﾗｲﾌｶﾞ-ﾃﾞﾝｶﾐｽﾃﾝ 大衆酒場りゅうちゃん,1210,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-06,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 大衆酒場りゅうちゃん,2345,売上,確定,"",添付済み,,2026-06-01,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2026-05-06,ＤＣＭ／ＮＦＣ 神栖横丁2,1628,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-06,セリア　カスミ神栖店 神栖横丁2,440,売上,確定,"",未添付,,"",申請不要,神栖横丁2,3870,,,,,,
2026-05-06,ＭＥＧＡドン・キホーテＵＮＹ佐原東店（専 さわら十三里屋リアルカード,883,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2026-05-06,ＭｏｎｏｔａＲＯ．ｃｏｍ ビルメン事業部,2538,売上,確定,"",未添付,,"",申請不要,ビルメン事業部,0321,,,,,,
2026-05-06,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 韓国酒場ハナ,2561,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
