利用日,利用店名,利用額,取引種類,確定／未確定,内容,領収書添付状況,領収書メモ,最終添付日,利用報告,カード名,カード下4桁,部門,セグメントタグ1,セグメントタグ2,セグメントタグ3,メモタグ,経費科目
2025-09-20,タイヨー　オークビレッジ店 もも焼きJAPAN,1563,売上,確定,"",添付済み,食材,2025-09-21,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-20,カインズホーム 鳥害対策課,3060,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2025-09-20,松のや　茂原店 鳥害対策課,1480,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2025-09-20,ＤＣＭ／ＮＦＣ 鳥害対策課,1738,売上,確定,"",未添付,,"",申請不要,鳥害対策課,0819,,,,,,
2025-09-20,カスミ　ＦＭ神栖 大衆酒場りゅうちゃん,17088,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-20,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,3218,売上,確定,"",添付済み,,2025-09-20,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2025-09-20,タイヨー　オークビレッジ店 韓国酒場ハナ,3618,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-19,ﾘｶ-ｱﾝﾄﾞﾌ-ｽﾞﾋｼﾔ もも焼きJAPAN,54015,売上,確定,"",添付済み,酒,2025-09-21,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-19,タイヨー　オークビレッジ店 もも焼きJAPAN,8960,売上,確定,"",添付済み,sy,2025-09-21,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-19,タイヨー　オークビレッジ店 韓国酒場ハナ,2597,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-19,タイヨー　オークビレッジ店 タコとハイボール神栖横丁,4225,売上,確定,"",未添付,,"",申請不要,タコとハイボール神栖横丁,4188,,,,,,
2025-09-18,ＭＥＧＡドン・キホーテ神栖店 韓国酒場ハナ,2435,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-18,道の駅いたこ　直売所 もも焼きJAPAN,7660,売上,確定,"",添付済み,食材,2025-09-21,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-18,タイヨー　オークビレッジ店 もも焼きJAPAN,9288,売上,確定,"",添付済み,食材,2025-09-21,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-18,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,9668,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-17,ｵﾓﾁｬﾉｻﾝﾖｳﾄﾞｳ      (ﾗｸﾃﾝ もも焼きJAPAN,4000,売上,確定,"",添付済み,資材,2025-09-25,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-17,セイミヤ佐原牧野店 さわら十三里屋リアルカード,1222,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2025-09-16,ドコモご利用料金　０９月ご利用分 さわら十三里屋,3304,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2025-09-16,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 韓国酒場ハナ,928,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-16,タイヨー　オークビレッジ店 もも焼きJAPAN,2183,売上,確定,"",添付済み,食材,2025-09-17,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-16,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 大衆酒場りゅうちゃん,6291,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-16,カインズホーム 大衆酒場りゅうちゃん,3026,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-16,セイミヤ神栖店 大衆酒場りゅうちゃん,7533,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-16,タイヨー　オークビレッジ店 タコとハイボール神栖横丁,2284,売上,確定,"",未添付,,"",申請不要,タコとハイボール神栖横丁,4188,,,,,,
2025-09-16,タイヨー神栖店 韓国酒場ハナ,2594,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-15,ビッグハウス　鹿嶋店 もも焼きJAPAN,4010,売上,確定,"",添付済み,食材,2025-09-17,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-15,セリア　カスミ神栖店 大衆酒場りゅうちゃん,1650,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-15,カスミ　ＦＭ神栖 大衆酒場りゅうちゃん,9744,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-14,カスミ　ＦＭ神栖 大衆酒場りゅうちゃん,13265,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-14,ダイソー／ＮＦＣ さわら十三里屋リアルカード,330,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2025-09-14,タイヨー　オークビレッジ店 もも焼きJAPAN,5162,売上,確定,"",添付済み,食材,2025-09-15,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-14,Ａｍａｚｏｎプライム会費 韓国酒場ハナ,600,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-13,ｵﾓﾃﾅｼｺｳﾎﾞｳ        (ﾗｸﾃﾝ もも焼きJAPAN,11000,売上,確定,"",添付済み,資材,2025-09-15,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-13,ｻｶｸﾞﾗﾔﾏﾅｶ もも焼きJAPAN,8800,売上,確定,"",添付済み,酒,2025-09-15,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-13,ダイソー タコとハイボール神栖横丁,550,売上,確定,"",未添付,,"",申請不要,タコとハイボール神栖横丁,4188,,,,,,
2025-09-13,タイヨー　オークビレッジ店 韓国酒場ハナ,3346,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-13,タイヨー　オークビレッジ店 タコとハイボール神栖横丁,883,売上,確定,"",未添付,,"",申請不要,タコとハイボール神栖横丁,4188,,,,,,
2025-09-13,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,4183,売上,確定,"",添付済み,,2025-09-20,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2025-09-12,タイヨー　オークビレッジ店 もも焼きJAPAN,6200,売上,確定,"",添付済み,食材,2025-09-13,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-12,ＭＥＧＡドン・キホーテＵＮＹ佐原東店＊ さわら十三里屋リアルカード,859,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2025-09-12,タイヨー　オークビレッジ店 韓国酒場ハナ,4062,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-12,セイミヤ神栖店 大衆酒場りゅうちゃん,7744,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-11,KASUMI FSLIFEGARDENKAMISU 大衆酒場りゅうちゃん,-12295,返金,未確定,"",添付不要,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-11,KASUMI FSLIFEGARDENKAMISU 大衆酒場りゅうちゃん,12295,売上,未確定,"",添付不要,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-11,ＭｏｎｏｔａＲＯ．ｃｏｍ ビルメン事業部,11617,売上,確定,"",未添付,,"",申請不要,ビルメン事業部,0321,,,,,,
2025-09-11,焼きたて屋コメリパワー鹿嶋店 焼きたて屋コメリパワー鹿島店,940,売上,確定,"",未添付,,"",申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2025-09-11,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,12295,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-11,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,1565,売上,確定,"",添付済み,,2025-09-20,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2025-09-11,タイヨー　オークビレッジ店 タコとハイボール神栖横丁,3553,売上,確定,"",未添付,,"",申請不要,タコとハイボール神栖横丁,4188,,,,,,
2025-09-11,タイヨー　オークビレッジ店 韓国酒場ハナ,2447,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-11,タイヨーベストリカー神栖店 タコとハイボール神栖横丁,574,売上,確定,"",未添付,,"",申請不要,タコとハイボール神栖横丁,4188,,,,,,
2025-09-11,タイヨーベストリカー神栖店 韓国酒場ハナ,3227,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-10,ﾗｲﾌｸｼﾕｿﾞｳﾀﾞｲｷﾁｸﾗ もも焼きJAPAN,23045,売上,確定,"",添付済み,酒,2025-09-11,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-10,コメリＰＷ鹿嶋店１０１３ 焼きたて屋コメリパワー鹿島店,3480,売上,確定,"",添付済み,,2025-09-20,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2025-09-09,JBSｼｮｯﾋﾟﾝｸﾞ       (ﾗｸﾃﾝ もも焼きJAPAN,5060,売上,確定,"",添付済み,資材,2025-09-11,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-09,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 大衆酒場りゅうちゃん,16919,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-08,タイヨー　オークビレッジ店 もも焼きJAPAN,9250,売上,確定,"",添付済み,食材　酒,2025-09-11,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-08,タイヨー　オークビレッジ店 大衆酒場りゅうちゃん,13306,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-08,セリア　カスミ神栖店 韓国酒場ハナ,660,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-07,タイヨー　オークビレッジ店 もも焼きJAPAN,7039,売上,確定,"",添付済み,食材,2025-09-08,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-07,カスミ　ＦＭ鹿嶋スタジアム店 焼きたて屋コメリパワー鹿島店,2255,売上,確定,"",添付済み,,2025-09-07,申請不要,焼きたて屋コメリパワー鹿島店,0585,,,,,,
2025-09-07,タイヨー　神栖店 韓国酒場ハナ,2660,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-07,タイヨーベストリカー神栖店 韓国酒場ハナ,1887,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-07,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,9931,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-06,ｽﾐﾔﾀｸﾐﾗｸﾃﾝｲﾁﾊﾞﾃﾝ  (ﾗｸﾃﾝ もも焼きJAPAN,4620,売上,確定,"",添付済み,資材炭,2025-09-07,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-06,ﾃﾝｸﾞﾊﾑﾗｸﾃﾝｲﾁﾊﾞﾃﾝ  (ﾗｸﾃﾝ もも焼きJAPAN,10824,売上,確定,"",添付済み,食材,2025-09-08,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-06,タイヨー　知手店 もも焼きJAPAN,3323,売上,確定,"",添付済み,食材,2025-09-07,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-06,コメリＨ＆Ｇ神栖店０４６７ もも焼きJAPAN,2756,売上,確定,"",添付済み,資材,2025-09-07,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-06,タイヨー　神栖店 韓国酒場ハナ,2857,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-06,タイヨー　神栖店 韓国酒場ハナ,1992,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-06,タイヨーベストリカー神栖店 韓国酒場ハナ,1555,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-06,タイヨーベストリカー神栖店 韓国酒場ハナ,2178,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-06,カスミ　ＦＭ神栖 大衆酒場りゅうちゃん,10316,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-05,ﾗｸﾃﾝﾆｼﾞｭｳﾖﾝ       (ﾗｸﾃﾝ さわら十三里屋リアルカード,8310,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2025-09-05,ＵＳＥＮ　ご利用料 さわら十三里屋,2728,売上,確定,"",未添付,,"",申請不要,さわら十三里屋,0538,,,,,,
2025-09-05,タイヨーベストリカー　鹿島店 もも焼きJAPAN,22550,売上,確定,"",添付済み,酒,2025-09-07,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-05,タイヨー　オークビレッジ店 もも焼きJAPAN,9303,売上,確定,"",添付済み,食材,2025-09-07,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-05,セイミヤ佐原牧野店 さわら十三里屋リアルカード,1073,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2025-09-05,カスミ　ＦＭ神栖 大衆酒場りゅうちゃん,10876,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-05,タイヨー　オークビレッジ店 韓国酒場ハナ,2470,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-05,コダマインリョウ 大衆酒場りゅうちゃん,10368,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-04,ﾘｶ-ｱﾝﾄﾞﾌ-ｽﾞﾋｼﾔ もも焼きJAPAN,1140,売上,確定,"",添付済み,食材,2025-09-05,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-04,タイヨー　オークビレッジ店 もも焼きJAPAN,9457,売上,確定,"",添付済み,食材 / 食材,2025-09-05,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-04,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 韓国酒場ハナ,2811,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-04,タイヨー　オークビレッジ店 韓国酒場ハナ,2987,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-04,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,9175,売上,確定,"",添付済み,,2025-10-03,申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-03,ヤフー　とちぎ商店 韓国酒場ハナ,51300,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-03,ＡＭＡＺＯＮ．ＣＯ．ＪＰ 韓国酒場ハナ,2560,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-03,タイヨーベストリカー　鹿島店 もも焼きJAPAN,1620,売上,確定,"",添付済み,食材,2025-09-05,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-03,タイヨー　オークビレッジ店 もも焼きJAPAN,14226,売上,確定,"",添付済み,食材,2025-09-05,申請不要,もも焼きJAPAN,0207,,,,,,
2025-09-03,ケーズデンキ 大衆酒場りゅうちゃん,5156,売上,確定,"",未添付,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-03,ｾﾘｱ ﾗｲﾌｶﾞ-ﾃﾞﾝｶﾐｽﾃﾝ 大衆酒場りゅうちゃん,1540,売上,確定,"",未添付,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-03,タイヨー　オークビレッジ店 タコとハイボール神栖横丁,1776,売上,確定,"",未添付,,"",申請不要,タコとハイボール神栖横丁,4188,,,,,,
2025-09-03,カスミＦＳライフガーデン神栖店 大衆酒場りゅうちゃん,6941,売上,確定,"",未添付,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-02,ＡＭＡＺＯＮ．ＣＯ．ＪＰ さわら十三里屋リアルカード,3378,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2025-09-02,ｵｵﾀｶｴﾝ さわら十三里屋リアルカード,1800,売上,確定,"",未添付,,"",申請不要,さわら十三里屋リアルカード,9782,,,,,,
2025-09-02,ｷﾞﾖｳﾑｽ-ﾊﾟ-ｶﾐｽﾃﾝ 韓国酒場ハナ,3894,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-02,タイヨー　オークビレッジ店 大衆酒場りゅうちゃん,15424,売上,確定,"",未添付,,"",申請不要,大衆酒場りゅうちゃん,2739,,,,,,
2025-09-02,タイヨー　神栖店 韓国酒場ハナ,3485,売上,確定,"",未添付,,"",未申請,韓国酒場ハナ,7655,,,,,,
2025-09-01,ＭｏｎｏｔａＲＯ．ｃｏｍ ビルメン事業部,31647,売上,確定,"",未添付,,"",申請不要,ビルメン事業部,0321,,,,,,
2025-09-01,ＭｏｎｏｔａＲＯ．ｃｏｍ ビルメン事業部,2528,売上,確定,"",未添付,,"",申請不要,ビルメン事業部,0321,,,,,,
2025-09-01,ＬＩＮＥ公式アカウント 神栖横丁,5500,売上,確定,"",未添付,,"",申請不要,神栖横丁,8772,,,,,,
